year,player,salary
1992,Derek Strong,130000
1992,Robert Reid,130000
1992,Tharon Mayes,130000
1992,Ennis Whatley,130000
1992,Chuck Nevitt,118000
1992,Dan Godfread,100000
1992,Jack Sikma,1600000
1992,Kelly Tripucka,1000000
1992,Kenny Walker,875000
1992,Reggie Theus,765000
1992,Bill Wennington,700000
1992,Dave Greenwood,650000
1992,Derrick Chievous,525000
1992,Sidney Moncrief,510000
1992,Billy Thompson,400000
1992,Adrian Dantley,400000
1992,Byron Irvin,375000
1992,Mike Smrek,325000
1992,Randolph Keys,322000
1992,Derek Smith,315000
1992,Scott Meents,300000
1992,Steve Colter,300000
1992,Adrian Caldwell,275000
1992,Steve Alford,250000
1992,Frank Kornet,225000
1992,Jeff Martin,210000
1992,Milos Babic,200000
1992,Michael Ansley,200000
1992,Derrick Gervin,155000
1992,John Long,150000
1992,Richard Coffey,150000
1992,Gerald Henderson,125000
1992,Rick Calloway,125000
1992,Kurk Lee,120000
1992,Irving Thomas,120000
1992,Jim Grandholm,115000
1992,Paul Mokeski,100000
1992,Dave Popson,80000
1992,Scott Haffner,75000
1992,Alan Bannister,50000
1993,Buck Williams,10150000
1993,John Williams,7786000
1993,Vlade Divac,9478000
1993,Robert Parish,13013000
1993,Michael Jordan,13750000
1993,Ron Harper,9235000
1993,Shaquille O'Neal,6900000
1993,Patrick Ewing,10264000
1993,Sam Perkins,11111000
1993,Benoit Benjamin,11375000
1993,Danny Ferry,12169000
1993,Brad Daugherty,10029000
1993,Dominique Wilkins,12165000
1993,Derrick Coleman,10710000
1993,Tim Hardaway,5170000
1993,Danny Manning,10350000
1993,Charles Barkley,11770000
1993,Sam Bowie,9800000
1993,Hakeem Olajuwon,12685000
1993,Larry Johnson,7620000
1993,Alonzo Mourning,5520000
1993,Karl Malone,10751000
1993,Scottie Pippen,10035000
1993,Rony Seikaly,8196000
1993,Reggie Miller,10087000
1993,Dikembe Mutombo,7405000
1993,Dan Majerle,4675000
1993,Jerome Kersey,6706000
1993,Kenny Anderson,7129000
1993,Jon Koncak,8900000
1993,Mark Price,7460000
1993,Chris Mullin,11382000
1993,Stanley Roberts,5291000
1993,Larry Nance,8238000
1993,Dennis Scott,8760000
1993,Ken Norman,6260000
1993,Christian Laettner,4830000
1993,Shawn Bradley,2700000
1993,Nick Anderson,4945000
1993,Kevin Willis,6460000
1993,Charles Smith,5857000
1993,Isiah Thomas,10472000
1993,Rik Smits,7200000
1993,Magic Johnson,9900000
1993,Terry Porter,8487000
1993,Mitch Richmond,5336000
1993,Blair Rasmussen,8188000
1993,John Salley,7029000
1993,Dennis Rodman,6755000
1993,Harvey Grant,4979000
1993,Otis Thorpe,8066000
1993,Billy Owens,5885000
1993,Terry Cummings,8535000
1993,Hersey Hawkins,6605000
1993,Bill Cartwright,7700000
1993,Sedale Threatt,4458000
1993,John Stockton,8700000
1993,Gary Payton,8134000
1993,Jeff Malone,6855000
1993,LaPhonso Ellis,4250000
1993,Clifford Robinson,2336000
1993,Wayman Tisdale,9329000
1993,Kevin Duckworth,8249000
1993,Sherman Douglas,5744000
1993,Kevin Johnson,7850000
1993,Pervis Ellison,9200000
1993,Gerald Wilkins,4298000
1993,Steve Smith,6754000
1993,Fat Lever,7143000
1993,Chuck Person,8618000
1993,Kenny Smith,6466000
1993,Xavier McDaniel,7039000
1993,Ricky Pierce,6950000
1993,Johnny Dawkins,7200000
1993,Micheal Williams,4675000
1993,Willie Anderson,5650000
1993,Jamal Mashburn,2033000
1993,Rex Chapman,5623000
1993,Glen Rice,6406000
1993,Jim Jackson,2000000
1993,LaSalle Thompson,8000000
1993,Mark Jackson,6825000
1993,Isaiah Rider,2000000
1993,Kendall Gill,7316000
1993,Cedric Ceballos,2775000
1993,Calbert Cheaney,2000000
1993,Rolando Blackman,7065000
1993,Horace Grant,6600000
1993,Charles Oakley,5100000
1993,Jeff Hornacek,6120000
1993,Derek Harper,7240000
1993,Sarunas Marciulionis,5937000
1993,A.C. Green,7135000
1993,Mike Gminski,6765000
1993,Sleepy Floyd,6450000
1993,Frank Brickowski,5610000
1993,Mahmoud Abdul-Rauf,7851000
1993,J.R. Reid,5568000
1993,Sean Elliott,7211000
1993,James Worthy,7000000
1993,Jay Humphries,5010000
1993,Chris Morris,4695000
1993,Danny Schayes,6450000
1993,Lionel Simmons,5426000
1993,Todd Day,3048000
1993,Scott Skiles,5403000
1993,Elden Campbell,3425000
1993,Pooh Richardson,3869000
1993,Orlando Woolridge,4562000
1993,Danny Ainge,4470000
1993,Tony Campbell,5448000
1993,Walt Williams,2933000
1993,Dino Radja,2361000
1993,Doug Smith,4995000
1993,Mookie Blaylock,3390000
1993,Tom Gugliotta,2875000
1993,Mark Aguirre,5319000
1993,Bobby Hurley,1616000
1993,Evers Burns,1616000
1993,Terry Mills,4401000
1993,Stacey King,5100000
1993,Chris Webber,1600000
1993,Herb Williams,4213000
1993,Luc Longley,4770000
1993,Felton Spencer,5601000
1993,Clyde Drexler,5514000
1993,Spud Webb,3954000
1993,Vern Fleming,4347000
1993,Rod Strickland,3560000
1993,Tim Perry,3800000
1993,Jim Petersen,4913000
1993,Brian Shaw,5451000
1993,Sidney Green,4700000
1993,Michael Cage,5192000
1993,Blue Edwards,2725000
1993,Mark Macon,3696000
1993,Ed Pinckney,4270000
1993,Roy Hinson,4888000
1993,Doug Christie,1445000
1993,Johnny Newman,5016000
1993,Vernon Maxwell,3541000
1993,Grant Long,3220000
1993,Alvin Robertson,4594000
1993,Stacey Augmon,3413000
1993,Tyrone Corbin,4252000
1993,Terry Catledge,4943000
1993,Mike Brown,4475000
1993,Antoine Carr,4459000
1993,Mark Eaton,5999000
1993,Michael Adams,4752000
1993,Detlef Schrempf,5139000
1993,Bill Laimbeer,5498000
1993,James Edwards,4418000
1993,Richard Dumas,1440000
1993,Mark Bryant,3255000
1993,Dale Ellis,4850000
1993,Tom Chambers,7515000
1993,Jerry Reynolds,3948000
1993,Joe Dumars,4949000
1993,Doug West,3090000
1993,Greg Anthony,3201000
1993,Derrick McKey,4498000
1993,Duane Causwell,3680000
1993,Reggie Williams,2668000
1993,Kenny Gattison,2659000
1993,Bison Dele,3032000
1993,Anfernee Hardaway,1244000
1993,Rumeal Robinson,4290000
1993,Andrew Lang,3568000
1993,Loy Vaught,4150000
1993,Adam Keefe,2200000
1993,Craig Ehlo,4125000
1993,Armen Gilliam,6050000
1993,Kevin Edwards,2975000
1993,Will Perdue,2775000
1993,Terry Davis,3369000
1993,Mark Randall,1630000
1993,Robert Horry,2197000
1993,Moses Malone,7436000
1993,Vinny Del Negro,2115365
1993,Harold Miner,2098000
1993,Victor Alexander,2852000
1993,Eddie Johnson,4300000
1993,Bo Kimble,4115000
1993,Gary Grant,3714000
1993,John Battle,3320000
1993,Chris Gatling,2730000
1993,John Starks,2232000
1993,Doc Rivers,4095000
1993,Kevin Gamble,4075000
1993,Bryant Stith,1950000
1993,George Lynch,1100000
1993,Nick Van Exel,1100000
1993,Anthony Mason,1583000
1993,Tyrone Hill,4675000
1993,Jerrod Mustaf,3277000
1993,Terry Dehere,1050000
1993,Dell Curry,3696000
1993,Clarence Weatherspoon,1840000
1993,Duane Ferrell,2475000
1993,Dee Brown,3142000
1993,Toni Kukoc,1025000
1993,Malik Sealy,1813000
1993,Willie Burton,5206000
1993,Carl Herrera,2125000
1993,Thurl Bailey,4000000
1993,Mark West,3850000
1993,Greg Kite,2940000
1993,Kevin Brooks,2400000
1993,Brad Lohaus,4193000
1993,Jayson Williams,2900000
1993,Tracy Murray,1668000
1993,LaBradford Smith,2320000
1993,Randy White,3437000
1993,Alec Kessler,4406000
1993,Dwayne Schintzius,2231000
1993,Anthony Peeler,1610000
1993,Lindsey Hunter,902000
1993,Muggsy Bogues,3311000
1993,Anthony Bowie,1800000
1993,Donald Royal,1160000
1993,Vin Baker,866000
1993,Olden Polynice,3050000
1993,Tim McCormick,3110000
1993,Nate McMillan,2991000
1993,Donald Hodge,1625000
1993,Terrell Brandon,2047000
1993,Scott Haskin,833000
1993,Stojko Vrankovic,2549000
1993,David Benoit,1340000
1993,Alaa Abdelnaby,2194000
1993,Bimbo Coles,1954000
1993,John Paxson,3985000
1993,Tom Hammonds,3275000
1993,Tony Smith,1770000
1993,Eric Murdock,2100000
1993,Mario Elie,1578000
1993,Chris Dudley,3940000
1993,Dave Jamerson,3304000
1993,Hubert Davis,1352000
1993,Pete Chilcutt,1865000
1993,Rick Fox,1930000
1993,Shawn Kemp,2180000
1993,Dana Barros,2250000
1993,Allan Houston,736000
1993,Jeff Grayer,2820000
1993,Sam Mitchell,2420000
1993,Buck Johnson,2715000
1993,Latrell Sprewell,1250000
1993,Rich King,1900000
1993,Greg Graham,700000
1993,Dale Davis,1677000
1993,Oliver Miller,1189000
1993,Lee Mayberry,1190000
1993,Doug Edwards,650000
1993,Acie Earl,650000
1993,Rex Walters,650000
1993,Rick Mahorn,2480000
1993,Scott Burrell,650000
1993,Chris Mills,650000
1993,Greg Anderson,3480000
1993,Marcus Liberty,1480000
1993,Matt Bullard,1545000
1993,Sam Cassell,650000
1993,Byron Scott,3950000
1993,Randy Woods,1150000
1993,Tom Tolbert,2167000
1993,Manute Bol,4950000
1993,Anthony Cook,2070000
1993,Jon Barry,1150000
1993,Anthony Bonner,1981000
1993,Anthony Avent,1150000
1993,Joe Kleine,3600000
1993,Tim Kempton,1150000
1993,Dave Johnson,1150000
1993,James Robinson,650000
1993,Luther Wright,650000
1993,Larry Krystkowiak,2459000
1993,Scott Williams,1754000
1993,Tate George,2068000
1993,Corie Blount,620000
1993,BJ Armstrong,2020000
1993,Ervin Johnson,617000
1993,Don MacLean,1064000
1993,Paul Graham,1225000
1993,John Bagley,2250000
1993,PJ Brown,600000
1993,Byron Houston,1100000
1993,Larry Stewart,1230000
1993,Randy Brown,1057000
1993,Kurt Rambis,3530000
1993,David Wingate,1699000
1993,Elmore Spencer,1007000
1993,Antonio Davis,565000
1993,Todd Lichti,2260180
1993,Malcolm Mackey,550000
1993,Scott Brooks,1720000
1993,Les Jepsen,2017000
1993,Frank Johnson,640000
1993,Doug Overton,640000
1993,Gheorghe Muresan,500000
1993,Negele Knight,1902000
1993,Sean Rooks,863000
1993,David Wood,1163000
1993,Gerald Madkins,475000
1993,Brian Oliver,1823000
1993,Isaac Austin,980000
1993,Derek Strong,550000
1993,Robert Pack,780000
1993,Sean Green,885000
1993,Kenny Walker,1275000
1993,Jack Haley,1440000
1993,Jud Buechler,975000
1993,Kenny Williams,1150000
1993,Marlon Maxey,700000
1993,Jim Les,1099000
1993,Reggie Smith,633000
1993,Lucious Harris,350000
1993,Kevin Lynch,575000
1993,Haywoode Workman,690000
1993,Bobby Phills,693000
1993,Keith Askins,915000
1993,A.J. English,1306000
1993,Greg Dreiling,1850000
1993,Avery Johnson,490000
1993,Gundars Vetra,575000
1993,Eric Leckner,1403000
1993,Ron Anderson,2675000
1993,Brent Price,566000
1993,Popeye Jones,275000
1993,Chris Smith,470000
1993,Greg Foster,1303000
1993,Steve Henson,720000
1993,Lorenzo Williams,257000
1993,Jay Guidinger,390000
1993,Tim Legler,390000
1993,Robert Werdann,395000
1993,Keith Jennings,390000
1993,Andre Spencer,250000
1993,Matt Geiger,390000
1993,Eric Anderson,390000
1993,Litterial Green,390000
1993,Marty Conlon,580000
1993,Tellis Frank,200000
1993,John Crotty,340000
1993,Tony Bennett,322000
1993,Lloyd Daniels,322000
1993,Steve Scheffler,510000
1993,Ennis Whatley,280000
1993,Chris Corchiani,450000
1993,Matt Wenstrom,150000
1993,David Wesley,150000
1993,LeRon Ellis,330000
1993,Steve Kerr,1801000
1993,Bill Wennington,850000
1993,Pete Myers,150000
1993,Sedric Toney,150000
1993,Rodney Rogers,150000
1993,Darnell Mee,150000
1993,Josh Grant,150000
1993,Eric Riley,150000
1993,Richard Petruska,150000
1993,Henry James,1179000
1993,Kiki Vandeweghe,2335000
1993,Antonio Harvey,150000
1993,Trevor Wilson,150000
1993,Brian Davis,150000
1993,Michael Curry,150000
1993,Duane Cooper,290000
1993,Joe Courtney,150000
1993,Elliot Perry,280000
1993,Kevin Thompson,150000
1993,Mike Peplowski,150000
1993,Randy Breuer,2550000
1993,Rod Higgins,1200000
1993,Chris Whitney,150000
1993,Bryon Russell,150000
1993,Walter Bond,300000
1993,Mitchell Butler,150000
1993,Eddie Lee Wilkins,1000000
1993,Roy Tarpley,925000
1993,Darren Morningstar,43000
1993,Tracy Moore,290000
1993,Lester Conner,2715000
1993,Hot Rod Williams,11357000
1993,Kevin McHale,8400000
1993,Reggie Lewis,7060000
1993,Ralph Sampson,7620000
1993,Bernard King,6625000
1993,Larry Bird,3800000
1993,Mike Sanders,3630000
1993,Cliff Robinson,2529000
1993,Charles Shackleford,3052000
1993,Drazen Petrovic,4190000
1993,Sam Vincent,3750000
1993,Alton Lister,4316000
1993,Travis Mays,3000000
1993,Rodney McCray,3085000
1993,George McCloud,2970000
1993,William Bedford,2675000
1993,Gerald Glass,2183000
1993,Charles Jones,2300000
1993,Fred Roberts,2347000
1993,Ed Nealy,2000000
1993,Ledell Eackles,2165000
1993,Winston Garland,1659000
1993,Darrell Walker,2010000
1993,Brad Sellers,1300000
1993,Jeff Turner,1660000
1993,Michael Smith,1800000
1993,Maurice Cheeks,2600000
1993,Bob Hansen,1750000
1993,Scott Hastings,1550000
1993,Rafael Addison,833000
1993,Tree Rollins,1675000
1993,Tod Murphy,1850000
1993,Kenny Payne,1310000
1993,Larry Smith,2297000
1993,Lance Blanks,1270000
1993,Craig Hodges,1700000
1993,Trent Tucker,1998000
1993,Mitchell Wiggins,670000
1993,Randy Wittman,1350000
1993,Greg Grant,570000
1993,Jeff Sanders,635000
1993,Morlon Wiley,727000
1993,Mark Acres,1234000
1993,Sean Higgins,400000
1993,Keith Owens,380000
1993,Corey Crowder,380000
1993,Mike Iuzzolino,426000
1993,Jerome Lane,1365000
1993,Bob McCann,355000
1993,Vinnie Johnson,3190000
1993,Corey Williams,200000
1993,Brian Howard,200000
1993,Gerald Paddio,310000
1993,Vincent Askew,315000
1993,Kevin Pritchard,631000
1993,Steve Bardo,150000
1993,Dexter Cambridge,150000
1993,John Shasky,550000
1993,A.J. Wynder,300000
1993,Bart Kofoed,270000
1993,Kenny Battle,490000
1993,Marcus Webb,140000
1993,Chucky Brown,1410000
